"","Feature.ID","LNTcon1","LNTcon2","LNTcon3","LNTfh1","LNTfh2","LNTfh3","LNTreg1","LNTreg2","LNTreg3","LNTfr1","LNTfr2","LNTfr3","SpleenTcon1","SpleenTcon2","SpleenTcon3","SpleenTfh1","SpleenTfh2","SpleenTfh3","SpleenTreg1","SpleenTreg2","SpleenTreg3","SpleenTfr1","SpleenTfr2","SpleenTfr3","BloodTcon1","BloodTcon2","BloodTcon3","BloodTfh1","BloodTfh2","BloodTfh3","BloodTreg1","BloodTreg2","BloodTreg3","BloodTfr1","BloodTfr2","BloodTfr3","EZH2EXP_F_p_Treg_1","EZH2EXP_F_p_Treg_2","EZH2EXP_F_p_Treg_3","EZH2EXP_F_p_Tfr_1","EZH2EXP_F_p_Tfr_2","EZH2EXP_F_p_Tfr_3","BlimpEXP_F_p_Treg_1","BlimpEXP_F_p_Treg_2","BlimpEXP_F_p_Treg_3","BlimpEXP_F_p_Treg_4","BlimpEXP_F_p_Tfr_1","BlimpEXP_F_p_Tfr_2","BlimpEXP_F_p_Tfr_3","BlimpEXP_F_p_Tfr_4","FoxDownFoxP_Tfr_1","FoxDownFoxP_Tfr_2","FoxDownFoxP_Tfr_3","FoxDownFoxMTfr_1","FoxDownFoxMTfr_2","FoxDownFoxMTfr_3","FoxDown_Tfh_1","FoxDown_Tfh_2","FoxDown_Tfh_3","HDM_OVA_Tcon_1","HDM_OVA_Tcon_2","HDM_OVA_Tfh_1","HDM_OVA_Tfh_2","HDM_OVA_Tfr_1","HDM_OVA_Tfr_2","HDM_Tfh_1","HDM_Tfh_2","HDM_Tfr_1","HDM_Tfr_2","FoxF_CreN_Tcon_1","FoxF_CreN_Tcon_2","FoxF_CreN_Tcon_3","FoxF_CreN_Tcon_4","FoxF_CreN_Treg_1","FoxF_CreN_Treg_2","FoxF_CreN_Treg_3","FoxF_CreN_Treg_4","FoxF_CreN_ICOS_1","FoxF_CreN_ICOS_2","FoxF_CreN_ICOS_3","FoxF_CreN_ICOS_4","FoxF_CreN_Tfr_1","FoxF_CreN_Tfr_2","FoxF_CreN_Tfr_3","FoxF_CreN_Tfr_4","rfTestPred","X1","X2"
"36760","Tspan3",25.127,6.28,0,27.333,16.765,17.972,3.48,36.602,26.108,43.5,47.538,18.513,25.695,16.126,16.411,44.758,38.292,24.495,55.9,31.229,26.627,79.682,35.352,85.793,14.143,14.627,13.496,25.321,13.265,25.461,38.775,5.636,24.852,23.926,100.636,23.443,20.2793534302,73.6247646936,3.4053635839,37.6008095899,38.6133643824,32.4933794739,0,15.5334979884,35.8721965878,2.9197165539,31.366821807,17.165628953,40.8691824178,0,52.6753180336,80.9602043795,25.0200026936,73.6296543433,78.9747515116,19.217692103,90.1817152807,72.3898023316,58.8341961999,6.57843764,12.6972538,26.8721232,19.8989368,32.2308397,14.7042101,24.6398395,10.8904799,100.464095,29.4285758,5.7090846217,20.9166338276,38.6137445072,11.4829810738,20.5848145823,8.0764761527,0,52.921801136,41.8620784057,15.9624009117,17.2635932625,15.8440202803,87.0446568596,20.3711625822,23.0877032584,58.5979913528,"2",0.06,0.94
"303","1700037H04Rik",0,13.852,0,30.765,26.453,28.11,20.882,21.652,9.058,52.855,41.318,57.26,15.771,35.579,2.02,33.097,24.955,22.012,43.771,41.638,47.152,60.224,9.201,22.653,16.223,17.302,27.892,9.077,14.662,21.544,18.493,0,9.602,0,87.509,61.118,10.6733439106,3.3465802133,40.8643630063,69.9455920328,70.013243111,54.647956388,26.5021694676,3.2702101028,36.8971164903,17.5182993235,114.1752313774,55.4581858483,53.1299371432,49.1295472467,19.9450233331,4.0888992111,36.1991528334,2.3009266982,51.2034103207,88.6970404754,36.2477962391,20.3892674689,37.4017390128,7.30937515,7.14220527,46.066497,32.7747195,22.6809612,8.82252607,29.0750106,42.5718759,34.9173989,35.2313936,16.3116703477,12.5499802965,45.2332435656,0,1.1436008101,65.6213687406,6.5999775601,0,63.125356326,23.596592652,33.6185763532,53.1240679988,51.6366608489,27.7788580667,43.4818411366,51.7041100172,"2",0.061,0.939
"2864","Ankrd32",35.597,28.813,21.756,24.146,15.417,28.11,0,27.323,23.977,36.484,27.99,30.998,39.339,14.59,12.624,34.157,25.385,14.562,41.661,34.872,17.197,21.31,34.383,96.879,11.093,25.154,40.309,26.515,34.443,11.425,7.755,16.909,6.213,19.653,65.632,30.978,52.299385162,26.7726417068,0,24.2585868322,14.4269713077,23.6315487083,0,49.8707040681,59.4453543456,17.5182993235,28.2301396263,65.5815054873,20.4345912089,85.1578818942,8.1825736751,4.0888992111,11.7114906226,4.6018533965,19.960651481,0,21.8887658448,29.0823660022,26.4753882899,39.4706258,9.52294037,33.9100603,18.7284111,10.7436132,77.4421732,64.0635826,49.9972031,44.718774,37.3038285,26.9142560737,16.733307062,0,0,22.8720162025,34.3250236489,37.3998728404,12.6552133151,27.9080522705,23.596592652,36.7987119542,60.5800775425,59.0133266845,5.5557716133,22.3181131498,4.5959208904,"2",0.061,0.939
"5010","Cenpk",0,0,6.092,15.934,11.879,15.668,0,0,0,38.355,8.441,50.371,0.709,0,1.262,13.074,3.729,9.934,0,0,0,2.78,13.075,1.446,2.219,1.596,0.27,0,2.095,0,0,0,0,0,0,0,4.8030047598,2.2310534756,0,17.3853205631,32.6728467851,50.9555269023,0,0,0,2.9197165539,9.4100465421,2.6408659928,45.5399461227,18.8329931112,18.410790769,8.9955782644,1.0646809657,23.0092669823,21.6963603054,1.4782840079,26.2665190138,5.21585912,7.5643966543,0,0,0,23.9957767,37.0057789,46.0731917,17.2478876,40.5917887,18.9901643,28.1851149,3.2623340695,9.2033188841,0,0,0,13.1242737481,15.3999476402,9.2037915019,23.9211876604,13.1863311879,47.7020340147,11.650014912,39.833995512,27.7788580667,26.9356538014,14.9367428938,"2",0.061,0.939
"6334","Dcun1d5",20.242,72.955,120.673,103.081,135.132,75.267,14.502,98.98,49.019,89.806,79.97,93.854,80.45,34.3,98.211,97.407,59.948,113.784,104.945,52.568,67.122,105.161,169.011,102.181,54.909,92.593,67.751,58.525,80.522,95.804,99.621,11.836,70.603,23.071,203.459,73.677,113.1374454525,34.0235655023,70.8315625443,104.3119233784,95.4726042423,115.9422858502,181.2748391583,98.1063030847,190.6351018668,32.1168820931,68.3796715392,80.1062684475,102.7568015077,131.8309517785,121.7157834175,125.1203158593,128.2940563653,39.1157538699,31.2427588397,156.6981048399,90.1817152807,102.2624500186,109.053385099,57.7440637,46.0275451,55.6636839,123.490461,105.048663,87.24498,104.965716,104.449603,18.3775784,71.2917611,49.7505945604,68.6065589544,111.4282341493,101.050233449,61.7544437468,77.7360829696,102.2996521812,58.6741708247,95.0202732065,72.1778128179,109.9418307768,76.8900984193,154.9099825468,64.817335489,79.2677811871,132.1327255994,"2",0.061,0.939
"25469","Maged1",0,5.541,0.29,23.166,34.71,14.285,0.58,1.547,0,51.919,22.658,30.567,0,9.727,0,17.432,10.756,6.434,0,0,0,0.927,27.119,0,0,1.812,1.17,21.26,0.465,5.223,0,0,0.565,0.854,0,25.117,0,0.5577633689,9.5350180348,0.8086195611,25.4593611313,35.4473230625,24.3819959102,0.8175525257,0,43.7957483088,4.391355053,30.3699589169,21.6022821351,22.9271220484,4.8584031196,0,4.7910643456,0,6.0749808855,4.4348520238,2.9768721549,7.1125351636,2.3113434221,0,0,9.59718687,14.6315712,11.937348,45.092911,1.97118716,3.96017451,0,8.28973966,0,12.5499802965,0,0,5.7180040506,0,0,8.0533175642,33.8883491856,34.7008715471,14.5377627473,4.1940053683,69.3406588543,98.151965169,20.7789329325,39.0653275685,"2",0.061,0.939
"31783","Rad18",1.396,26.042,0,42.164,15.586,32.564,41.765,18.043,18.116,21.984,49.759,45.205,28.175,16.382,8.584,32.037,11.617,25.737,11.602,6.766,7.211,31.502,31.962,11.086,26.345,23.515,28.432,20.543,40.029,32.152,17.896,29.873,30.501,0,0,0,2.1346687821,1.1155267378,21.1132542199,18.1939401241,43.2809139232,57.6018999765,1.0600867787,21.2563656684,0,0,38.8948590406,10.123319639,2.3353818524,59.7742824834,15.8537364956,34.3467533731,50.5723458701,26.4606570296,0,42.8702362298,43.0770911826,24.3406758932,38.4523496592,51.8965636,47.6147018,43.5072472,20.7768311,87.1426406,50.974595,54.7004436,94.5491663,42.8810162,45.1790812,29.3610066258,12.5499802965,26.4779962335,48.2285205098,29.7336210633,64.6118092215,14.2999513802,55.2227490115,52.4937173659,71.483795387,43.1589831562,34.9500447361,0,33.33462968,58.1040532002,17.2347033391,"2",0.061,0.939
"33605","Sh2d1a",64.913,49.868,82.673,348.096,300.929,324.568,116.593,146.409,121.482,182.886,199.482,197.611,117.486,59.128,71.449,335.095,215.412,333.901,144.496,118.148,90.976,280.738,368.046,305.096,78.481,94.966,116.157,296.447,205.495,167.126,59.653,217.002,131.605,166.624,353.319,115.539,151.0278163352,58.0073903646,78.3233624288,149.9989285791,235.0747677788,327.8877383279,112.3691985426,85.8430151991,43.0466359054,32.1168820931,282.3013962627,196.7445164618,155.3028931878,106.4473523678,97.9351786742,94.8624616972,92.6272440148,69.0278009468,177.0423000919,62.0879283328,136.9361191253,150.627689131,152.1284216025,38.7396883,29.3623995,142.038366,143.682029,68.0428837,116.6534,161.637347,266.321735,184.38837,144.24147,44.0415099387,50.1999211861,72.8144896421,59.7115015835,144.093702076,117.108904214,35.1998803204,95.4893368323,134.2244418722,58.9914816301,101.3100341456,110.9081419624,129.8293187059,127.7827471068,91.5812229249,205.667459846,"2",0.061,0.939
"34473","Snrpb",237.315,181.371,161.864,228.346,249.201,232.251,162.419,266.01,145.991,225.918,337.653,262.189,185.178,184.297,198.442,238.041,243.091,236.034,179.302,238.898,240.198,304.365,289.594,246.294,210.901,201.71,217.199,246.044,190.135,217.721,127.062,213.056,220.282,273.435,329.254,96.282,239.0829035978,193.5438890051,197.5110878638,338.0029765286,269.0205826205,361.8580895961,205.6568350685,326.2034577567,126.0651480087,93.4309297253,222.7044348295,294.8967025267,246.9666308964,235.821826784,193.8247139296,84.2313237484,255.5234317649,121.9491150061,319.3704236952,159.6546728557,249.5319306312,296.197575479,219.1573808445,144.725628,173.793662,158.67349,307.262995,423.775855,300.946167,191.205154,267.311779,228.494558,313.352159,203.0802958285,208.3296729224,176.51997489,124.0161955965,280.1821984811,240.2751655425,247.4991585029,161.0663512834,289.0476842297,308.1437393382,311.1989838104,491.6306292872,200.6453107273,381.4963174494,359.3985807219,259.6695303084,"2",0.061,0.939
"34617","Spata13",247.785,160.685,218.139,506.21,472.876,353.138,255.81,257.762,238.701,454.643,388.301,406.415,230.896,113.394,162.086,477.967,348.216,410.209,225.182,255.033,224.111,482.722,399.524,486.322,146.979,176.599,189.667,201.374,195.255,240.407,267.844,245.184,316.868,235.838,374.102,288.01,177.7111761118,238.1649585163,308.5259406976,179.9178523388,282.1745858717,308.6871050024,191.8757069454,237.9077849804,137.3392669363,40.8760317548,279.7920505181,299.7382901801,142.4582929993,130.1933002036,295.8511794413,140.6581328614,305.5634371521,302.5718608169,219.5671662905,165.5678088874,234.1222394764,270.908561564,222.0990906545,148.380316,157.922094,337.181165,333.307192,337.826949,261.73494,324.260287,278.697281,267.700058,150.458775,159.8543694071,130.5197950839,152.2484783427,179.1345047505,194.4121377216,173.6442372828,259.599117363,157.6149294702,267.7844063093,375.4634301395,362.535458512,348.5684461676,299.4926329238,261.121265827,302.0641176303,212.5613411816,"2",0.061,0.939
"37099","Uchl5",36.993,50.791,17.985,55.401,60.658,43.931,7.541,32.993,65.003,84.193,90.633,35.734,14.531,50.426,37.871,55.476,29.687,33.864,37.97,40.077,13.868,47.716,54.238,62.176,55.603,31.885,55.155,19.11,41.425,40.639,22.072,31,55.918,90.575,63.444,28.466,42.6933756425,61.353970578,30.6482722547,94.204178865,42.0079458666,103.3880255989,53.0043389352,28.6143383997,143.4887863513,20.4380158774,46.4228962743,102.9937737183,61.3037736268,16.3765157489,39.3786358115,66.2401672196,66.5425603554,27.6111203787,12.149961771,17.7394080951,28.7180607884,53.7391545693,35.9308841078,22.659063,28.5688211,53.7442465,50.9178677,72.8178229,108.811155,83.2826574,79.6985119,63.7089384,109.010077,20.3895879346,28.4466220055,40.8202441933,0,0,0,31.8998915404,20.7085308793,45.8489430157,71.483795387,88.5894917416,51.7260662094,159.3359820481,81.484650329,70.0326998837,9.1918417808,"2",0.061,0.939
"2644","Akt1",28.617,162.347,55.115,189.86,157.71,228.411,150.817,172.185,132.138,135.644,203.925,181.251,132.194,109.298,92.152,143.932,166.937,160.178,134.477,80.674,158.098,170.481,116.709,146.041,81.809,100.273,84.936,123.261,159.649,86.011,53.688,85.11,85.854,164.915,124.701,93.771,151.5614835308,36.8123823468,63.3397626598,125.7403417469,134.0859686247,111.5113704674,31.8026033611,73.5797273135,114.7910290811,37.9563152009,179.4182207359,169.4555678698,90.4960467824,146.5698159525,149.0762641437,138.2047933348,167.6872520957,79.3819710889,121.4996177101,81.3056204358,136.2356786183,108.2685908234,118.5088809169,79.6721891,169.82577,142.038366,201.623051,220.840938,211.740626,220.280165,136.62602,183.775784,181.130812,136.202447403,92.8698541943,124.6672322661,39.0421356508,169.2529198988,136.2905350766,60.4997943007,63.2760665756,250.5079929991,237.3539613821,266.6770853966,204.1082612586,269.9859695816,125.9308232357,194.3215024246,247.0307478597,"2",0.062,0.938
"5589","Coro1b",205.208,97.335,177.238,222.708,178.434,240.239,169.96,206.725,114.022,255.853,233.247,201.485,134.498,89.077,109.32,181.269,220.431,229.374,237.839,164.991,218.009,225.61,338.99,303.65,97.062,129.052,132.983,196.357,155.692,194.709,181.943,73.837,115.789,270.017,136.733,148.191,137.1524692514,115.4570173604,260.1697778068,289.0814930837,273.6881321612,273.978267837,231.0989177574,115.2749061245,229.5820581622,143.0661111419,260.3446209978,244.2801043318,269.7366039578,206.344098436,182.5736751263,304.2141013049,159.1698043702,164.5162589233,187.4565530385,88.6970404754,220.4636495892,134.1898300863,191.0010155203,92.0981269,103.165187,134.360616,167.970437,83.5614362,180.371644,168.536502,155.931871,164.173033,154.189158,117.4440265032,153.9464249708,161.0744770872,84.9740599458,287.0438033418,156.4817254584,137.4995325016,174.8720385363,212.6327792035,283.1591118243,228.9697632707,280.9983596779,240.4793062393,224.0827884047,255.8887111136,195.3266378426,"2",0.062,0.938
"5903","Ctsz",8.376,34.353,8.702,46.331,58.888,61.442,23.783,28.354,36.764,79.048,102.184,120.116,40.225,43.003,27.014,32.155,30.261,31.607,39.552,37.995,91.531,143.149,56.66,102.181,8.042,24.119,17.725,29.621,39.796,26.603,22.668,18.6,9.602,97.411,18.596,33.49,11.2070111061,3.9043435822,55.1668900585,137.869635163,78.4996968214,141.0508063528,27.5622562463,88.2956727762,59.4453543456,108.0295124949,97.8644840377,66.9019384837,82.3222102988,118.7297391794,70.0632870933,134.9336739659,74.5276675981,125.4005050534,92.860422107,94.6101765071,40.9757696615,76.9734361037,45.1762577963,44.5871884,7.93578364,30.710998,44.7726078,50.1368617,109.791435,62.0923955,43.0668977,44.1061881,65.4889434,3.2623340695,29.2832873586,8.8259987445,75.7876750868,61.7544437468,54.5162140307,47.2998391805,70.1789102021,95.0202732065,39.5589935637,58.1510509894,94.1321204891,88.5199900267,151.8577574313,154.3028167768,120.6429233734,"2",0.062,0.938
"5927","Cutc",18.148,7.018,7.542,8.825,15.501,5.683,12.761,0.516,0.533,11.693,13.328,25.831,6.557,15.358,3.282,26.266,9.035,14.787,7.91,0,11.649,23.627,10.17,7.23,9.429,4.66,6.748,24.604,6.516,14.689,0,0,12.426,3.418,0,35.164,4.8030047598,3.3465802133,0,1.2129293416,16.1242620498,0,20.1416487954,13.898392937,0,0,3.1366821807,17.165628953,4.0869182418,15.5576899614,3.0684651282,4.0888992111,10.114469174,0,0,0,3.3270924084,7.4286478375,2.5214655514,1.46187503,4.76147018,0.63981246,17.265254,33.4245745,28.4281395,18.2334812,5.44523994,0,12.4346095,0,4.1833267655,4.4129993723,16.0761735033,0,0,10.9999626001,0,5.9802969151,20.1265054973,6.360271202,12.582016105,0,0,14.6222120636,0,"2",0.062,0.938
"23080","Heatr3",6.282,63.535,39.451,40.448,37.153,49.614,20.302,44.851,30.903,54.258,37.764,74.05,32.605,58.617,41.405,42.049,41.161,39.96,14.766,0,11.649,31.039,11.138,38.077,40.35,35.337,35.09,28.665,10.007,33.131,42.95,1.127,19.769,18.799,92.979,54.42,63.5063962682,32.3502753957,62.658689943,46.0913149812,47.9484634639,2.9539435885,68.9056406157,6.5404202056,17.4236383427,17.5182993235,93.4731289848,75.2646807941,113.8498653069,119.5485649669,7.6711628204,0,46.8459624902,0,33.8463220764,0,22.2389860984,15.3314646859,17.4401367307,50.4346885,52.376172,47.3461219,59.6968104,64.4616793,52.9351564,41.3949303,20.7909162,51.4572194,57.6136907,39.1480088344,85.3398660164,26.4779962335,62.0080977983,28.5900202532,0,23.0999214603,71.3293841398,25.9146199654,51.3572898897,33.6185763532,67.5700864897,35.4079960107,74.0769548445,89.272452599,48.2571693493,"2",0.062,0.938
"25185","Lpxn",43.973,38.417,25.237,191.943,187.87,161.746,81.789,82.484,66.069,79.983,115.069,132.602,58.832,38.651,45.697,182.094,154.316,199.235,64.865,37.995,42.16,123.692,210.658,98.807,44.232,41.032,44.088,91.251,110.777,96.946,88.287,82.291,70.038,198.24,49.224,135.633,37.3567036872,132.747681796,48.3561628908,184.3652599247,91.2293773871,213.422424272,7.4206074509,44.9653889138,66.6197936631,87.5914966175,74.0256994644,78.345691119,131.3652292002,63.8684114207,55.7437831618,130.8447747548,52.7017078015,75.9305810415,15.6213794199,93.1318924992,100.863433013,100.207717638,72.2820124741,16.8115628,32.5367129,184.9058,144.267292,106.242397,39.211227,98.5593579,61.3827048,94.3382357,92.4305973,40.7791758692,46.0165944206,33.0974952919,2.2965962148,110.9292785823,40.3823807634,102.2996521812,46.0189575095,154.1587649225,113.8188586745,130.3855596403,141.6641813302,48.6859945147,253.7135703426,114.2841311289,95.3653584761,"2",0.062,0.938
"27535","Mvb12a",32.805,38.971,36.84,58.711,65.965,62.21,40.025,24.745,20.78,48.645,74.195,41.33,33.846,52.217,52.514,33.922,28.97,44.588,61.701,33.831,57.692,64.394,59.081,73.744,47.976,31.713,27.802,49.687,26.065,56.634,17.896,47.346,24.852,12.817,30.628,45.211,48.5637147933,27.3304050756,23.1564723702,83.2878147905,25.0350384458,53.9094704908,96.467896862,33.5196535539,15.3737985376,26.2774489853,71.5163537199,92.8704540793,115.0175562331,95.802617131,54.4652560251,72.7824059574,108.0651180172,141.506991941,67.6926441528,84.2621884516,53.0583684079,63.3805911244,45.8066241842,3.65468758,29.3623995,96.6116812,83.9852186,106.242397,54.8957177,45.3373046,57.9175521,62.4837665,82.4829097,43.2259264213,18.4066377682,30.8909956058,22.9659621475,51.4620364557,32.3059046108,38.4998691004,58.6741708247,81.7307245063,78.4239696964,56.7881357318,125.8201610498,122.4526528703,85.1884980712,106.2034349885,34.4694066781,"2",0.062,0.938
"35201","Syt11",20.94,43.773,49.894,277.496,294.947,281.251,215.205,93.31,122.547,276.434,327.434,220.429,82.4,49.914,79.528,340.631,200.353,336.385,154.516,183.728,214.681,259.892,353.518,356.186,83.75,50.266,45.887,133.533,204.099,234.695,120.5,104.837,135.558,166.624,146.578,280.475,108.8681078883,103.1862232448,112.3769982674,285.0383952783,154.8777802153,283.5785844998,90.1073761898,59.6813343765,53.2958349305,169.3435601272,164.3621462685,183.1000421658,281.41351322,171.9534153633,291.5041871764,315.663019096,203.3540644462,246.1991567104,154.4780853743,201.0466250776,338.1376547711,311.8451528389,362.6707951463,64.3225013,29.3623995,191.303925,290.290372,214.872264,168.608276,316.868336,321.764179,372.452255,281.436662,35.8856747649,45.1799290675,70.607989956,29.8557507918,140.6628996456,58.554452107,71.4997569008,143.8092422173,141.5336936573,139.4975036193,200.8028479477,170.0902177155,138.6813177086,140.7462142046,166.6162585146,263.1164709762,"2",0.062,0.938
"35714","Timm13",94.926,111.002,75.13,99.036,96.21,80.028,62.067,76.297,27.174,126.29,92.855,150.253,111.284,51.449,100.736,94.345,89.062,112.655,63.81,75.989,46.597,98.212,114.772,130.136,76.679,59.413,58.574,126.366,73.773,114.247,74.567,100.328,40.668,153.807,119.231,40.187,106.1997719106,100.3974064003,121.9120163022,115.6325972335,159.545329756,143.2662640442,92.2275497472,165.9631627183,125.0402281062,49.6351814166,103.510511963,81.4267014439,204.9297575523,132.649777566,121.7157834175,95.6802415395,103.8063941545,86.2847511835,129.3103074201,181.8289329746,86.1541823653,102.2624500186,102.9598433498,40.9325008,83.3257282,90.2135566,62.3304932,65.6554141,45.092911,66.5275666,87.6188609,104.752197,114.398407,77.4804341514,58.5665747171,99.2924858756,50.5251167245,98.3496696709,99.9463923895,101.1996559212,131.1540289022,89.7044537265,194.3248806637,137.6544410139,164.9642111542,240.4793062393,144.4500619469,153.5332266681,126.3878244864,"2",0.062,0.938
"2621","Akip1",0.698,8.311,0,13.973,28.391,3.84,3.48,4.64,39.961,39.29,48.871,35.303,18.429,16.638,10.099,10.247,29.831,17.271,5.274,11.45,9.985,38.914,21.308,30.365,21.492,19.675,18.355,31.054,30.952,15.342,0.597,17.473,12.991,57.25,91.885,60.281,18.144684648,0,7.4917998845,21.832728149,17.8215527919,45.0476397252,1.0600867787,23.7090232455,0,35.036598647,0,30.3699589169,15.763827504,14.738864174,20.9678450425,49.8845703753,10.6468096569,1.1504633491,39.9213029619,1.4782840079,31.3447126898,15.015352012,26.8956325485,18.2734379,0.79357836,15.355499,24.2884082,51.3305965,11.7633681,16.7550908,18.8108289,27.5663676,24.454732,7.3402516565,9.2033188841,20.9617470182,6.8897886443,25.1592178228,2.0191190382,1.09999626,2.3009478755,44.5199881457,33.3128366852,46.793423843,43.8040560692,28.0313301751,25.9269341956,15.7765972266,67.7898331336,"2",0.063,0.937
"2696","Aldh7a1",13.262,0,0,18.998,15.164,30.414,0,3.093,9.058,0,17.327,19.804,0.177,18.43,0.757,22.85,12.477,8.918,5.801,0,0,18.994,12.107,0,11.647,1.467,2.159,8.361,6.284,8.977,0.597,12.964,0,0,4.375,0,7.4713407374,0,0,0,0,0,0,15.5334979884,2.049839805,5.8394331078,0,14.5247629603,25.6892003769,17.1953415363,3.8355814102,3.2711193689,0,0,0,0,9.6310569717,12.3283942835,29.6272202292,0.73093752,0,6.39812458,17.5578854,0,0.98028067,10.8415294,8.91039264,0,11.1911485,0,0,0,0,0,8.0764761527,36.2998765804,18.4075830038,1.32895487,18.0444532045,7.2688813737,19.5720250522,56.0626603503,0,5.7719258146,34.4694066781,"2",0.063,0.937
"5621","Cox7c",57.235,240.843,162.444,255.924,298.57,443.151,126.455,125.272,180.624,269.418,224.361,190.722,300.006,274.141,283.524,252.882,294.004,276.671,182.466,143.651,85.983,287.687,227.123,324.857,232.948,227.728,276.223,286.414,191.066,202.869,217.138,179.238,164.929,67.504,306.283,130.609,22.9476894078,61.9117339469,120.5498708686,140.2954938462,138.7535181655,110.0343986731,159.0130168056,110.3695909703,131.1897475212,213.1393084359,212.0397154151,194.9839391333,206.0974484786,216.9888336727,290.9927763217,544.6413749169,245.9413030737,174.8704290653,688.2085488867,189.2203530142,370.0076978412,455.3603068063,377.1692220669,147.649378,228.550569,236.73061,199.282,201.741182,512.686792,269.067047,234.640339,413.495513,380.084564,241.4127211455,173.1897280921,216.2369692403,176.8379085358,171.540121519,109.0324280613,237.5991921627,104.6931283342,277.7515678345,239.4360136749,380.7076619461,299.6383835371,154.9099825468,48.150020649,221.257156226,332.0552843324,"2",0.063,0.937
"6822","Dpy30",65.611,71.293,58.886,63.368,56.782,77.878,26.103,46.397,59.142,90.274,43.539,83.091,25.517,66.04,57.563,65.959,58.227,67.164,51.154,2.602,45.488,36.598,105.087,73.262,37.022,36.157,60.463,67.841,42.821,54.185,54.881,61.437,62.131,74.34,0,41.862,33.6210333184,59.1229171024,94.6691076313,58.6249181778,121.3562880591,74.5870756106,27.5622562463,28.6143383997,24.5980776602,17.5182993235,109.7838763244,50.6165981949,117.3529380855,112.1791328799,9.2053953845,49.8845703753,35.6668123505,2.3009266982,43.3927206108,107.9147325784,41.5011000418,62.9064221135,68.9200584055,18.2734379,43.64681,69.7395579,33.3599823,57.2992705,56.8562791,55.1932404,70.2930975,99.8515092,79.9959878,13.0493362781,46.0165944206,48.5429930948,16.0761735033,44.6004315949,12.114714229,49.4998317006,18.4075830038,76.4149050262,54.8273770444,57.2424408177,125.8201610498,250.8066384091,75.9288787157,141.6045799847,134.4306860446,"2",0.063,0.937
"7009","E2f7",0,3.509,0,11.154,15.417,6.451,4.641,0,0,55.661,31.544,20.665,4.607,0,0,6.36,20.222,5.193,0,0,1.109,1.853,0.484,25.545,0.832,0.992,3.689,21.738,3.956,10.935,0,3.945,0,0,0,0,27.2170269721,10.5975040089,0,36.7921900288,73.8321472807,38.401266651,0,0,0,2.9197165539,30.7394853708,0,26.27304584,54.0425019713,0.2557054273,21.2622758977,59.0897935956,2.3009266982,0,41.3919522219,5.078193676,9.1672675442,19.5413580235,0,0,7.03793704,13.7536769,26.2621656,27.4478589,1.97118716,16.3357198,36.1425708,19.4808882,0,0,0,0,0,0,0,0,52.4937173659,29.1487320996,51.7907797874,27.4940351924,75.2419915227,33.33462968,28.4748340187,1.1489802226,"2",0.063,0.937
"23021","Havcr2",0,0,0,3.677,2.022,8.602,0,0,0,24.322,15.55,38.317,2.658,0,6.312,11.189,0,0,0,10.93,0,4.169,24.698,0,0,1.122,0,4.539,0.465,18.279,0,2.818,0,96.557,42.661,0,0,0,0,11.7249836356,9.3350990815,0,0,0,0,0,10.0373829782,10.5634639711,27.4407367663,6.5506062996,8.6939845298,22.0800557399,26.6170241422,3.4513900473,2.6035632366,5.9131360317,10.856827859,21.9698308386,13.237694145,0,0,0,0.29263142,27.4559005,23.5267362,0,0,0.61258595,10.3621746,0,0,0,0,0,0,0,0,135.5533967422,99.9385100556,114.9391867212,33.5520429466,134.2553182072,27.7788580667,46.1754065167,19.5326637843,"2",0.063,0.937
"23479","Hsp90aa1",213.583,206.674,321.988,337.8,356.363,462.505,198.963,268.072,248.292,496.739,737.061,1120.225,144.067,214.501,142.393,343.693,272.492,423.077,241.531,286.261,301.219,359.493,388.87,386.069,225.183,135.998,268.665,136.877,246.687,215.926,167.03,232.783,205.032,234.983,239.557,131.446,99.7957655643,134.4209719027,241.780814454,625.4672304901,540.1627786686,268.8088665571,232.1590045361,123.4504313816,231.6318979672,233.5773243134,493.7137752417,832.3129320567,500.355561887,430.7023641957,376.9097999105,208.5338597655,301.8370537722,248.5000834086,323.7096957563,249.8299973391,397.4999877423,471.956222188,329.0512544606,231.707192,198.394591,315.427542,475.526064,600.448606,677.373946,406.557351,536.108624,1096.52884,1536.08876,170.4569551331,150.5997635584,152.2484783427,107.9400220933,265.3153879494,176.6729158401,179.2993903821,232.3957354232,551.516271059,660.0105768256,467.4799333444,1348.1397256188,598.9852658477,538.909846494,521.3972985848,253.9246291954,"2",0.063,0.937
